2	524288	159403
258	524288	159413
513	524288	159421
257	1	159445
514	262144	160535
514	0	160672
514	262144	161027
514	0	161164
514	262144	161519
514	0	161656
514	262144	162011
257	262144	162066
514	0	162148
257	524288	162190
514	65536	162356
514	0	163087
257	65536	163121
257	262144	163487
257	1	163634
514	262144	164750
514	0	164887
514	262144	165242
514	0	165379
514	262144	165734
514	0	165871
514	262144	166226
257	262144	166255
514	0	166363
257	524288	166379
514	65536	166571
514	0	167275
257	65536	167310
257	262144	167676
257	1	167823
514	262144	168917
514	0	169054
514	262144	169409
514	0	169546
514	262144	169901
514	0	170038
514	262144	170393
257	262144	170444
514	0	170530
257	524288	170568
514	65536	170738
514	0	171429
257	65536	171464
257	262144	171830
257	1	171977
514	262144	173057
514	0	173194
514	262144	173549
514	0	173686
514	262144	174041
514	0	174178
514	262144	174533
257	262144	174598
514	0	174670
257	524288	174722
514	65536	174878
514	0	175596
257	65536	175631
256	65536	175827
1	65536	175832
512	65536	175835
2	65536	175835
258	65536	175845
513	65536	175853
256	262144	175878
1	262144	175883
512	262144	175886
2	262144	175886
258	262144	175896
513	262144	175904
257	262144	175997
256	524288	176010
1	524288	176015
512	524288	176018
2	524288	176018
258	524288	176028
513	524288	176036
257	1	176144
514	262144	177243
514	0	177380
514	262144	177735
514	0	177872
514	262144	178227
514	0	178364
514	262144	178719
257	262144	178765
514	0	178856
257	524288	178889
514	65536	179064
514	0	179787
257	65536	179822
257	262144	180188
257	1	180335
514	262144	181443
514	0	181580
514	262144	181935
514	0	182072
514	262144	182427
514	0	182564
514	262144	182919
257	262144	182956
514	0	183056
257	524288	183080
514	65536	183264
514	0	183966
257	65536	184000
257	262144	184366
257	1	184513
514	262144	185603
514	0	185740
514	262144	186095
514	0	186232
514	262144	186587
514	0	186724
514	262144	187079
257	262144	187134
514	0	187216
257	524288	187258
514	65536	187424
514	0	188155
257	65536	188189
257	262144	188555
257	1	188702
514	262144	189818
514	0	189955
514	262144	190310
514	0	190447
514	262144	190802
514	0	190939
514	262144	191294
257	262144	191323
514	0	191431
257	524288	191447
514	65536	191639
514	0	192343
257	65536	192378
256	65536	192442
1	65536	192447
512	65536	192450
2	65536	192450
258	65536	192460
513	65536	192468
256	262144	192493
1	262144	192498
512	262144	192501
2	262144	192501
258	262144	192511
513	262144	192519
256	524288	192625
1	524288	192630
512	524288	192633
2	524288	192633
258	524288	192643
513	524288	192651
257	262144	192744
257	1	192891
514	262144	193985
514	0	194122
514	262144	194477
514	0	194614
514	262144	194969
514	0	195106
514	262144	195461
257	262144	195512
514	0	195598
257	524288	195636
514	65536	195806
514	0	196497
257	65536	196532
257	262144	196898
257	1	197045
514	262144	198125
514	0	198262
514	262144	198617
514	0	198754
514	262144	199109
514	0	199246
514	262144	199601
257	262144	199666
514	0	199738
257	524288	199790
514	65536	199946
256	65536	200145
1	65536	200145
512	65536	200147
2	65536	200147
256	262144	200274
1	262144	200274
512	262144	200276
2	262144	200276
256	524288	200406
1	524288	200406
512	524288	200408
2	524288	200408
514	0	200664
257	65536	200699
257	262144	201065
257	1	201212
514	262144	202311
514	0	202448
514	262144	202803
514	0	202940
514	262144	203295
514	0	203432
514	262144	203787
257	262144	203833
514	0	203924
257	524288	203957
514	65536	204132
514	0	204855
257	65536	204890
257	262144	205256
257	1	205403
514	262144	206511
514	0	206648
514	262144	207003
514	0	207140
514	262144	207495
514	0	207632
514	262144	207987
257	262144	208024
514	0	208124
257	524288	208148
514	65536	208332
2	65536	208859
514	0	209034
257	65536	209068
258	65536	209075
513	65536	209083
258	262144	209126
513	262144	209134
258	524288	209258
513	524288	209266
257	262144	209434
1	65536	209574
257	1	209581
514	262144	210671
514	0	210808
514	262144	211163
514	0	211300
514	262144	211655
514	0	211792
514	262144	212147
257	262144	212202
514	0	212284
257	524288	212326
514	65536	212492
2	262144	212727
2	524288	212859
2	65536	213067
514	0	213223
257	65536	213257
1	262144	213442
1	524288	213574
257	262144	213623
257	1	213770
1	65536	214806
2	262144	215565
2	524288	215697
257	262144	216391
257	524288	216515
514	262144	216627
514	524288	216751
256	65536	216838
512	65536	216840
256	262144	216889
512	262144	216891
514	65536	216959
256	524288	217021
512	524288	217023
1	262144	217304
1	524288	217436
514	524288	217690
257	65536	217718
257	262144	218084
257	1	218231
256	65536	220738
1	65536	220742
512	65536	220746
2	65536	220748
258	65536	220757
513	65536	220762
514	65536	220764
257	262144	220852
256	262144	220952
512	262144	220960
258	262144	220974
257	524288	220976
513	262144	220979
514	262144	220981
256	524288	221084
512	524288	221092
258	524288	221106
513	524288	221111
514	524288	221113
257	65536	221184
1	262144	221258
514	65536	221321
1	524288	221390
256	65536	221401
257	262144	221401
512	65536	221412
258	65536	221420
513	65536	221426
257	524288	221533
1	65536	221598
2	262144	221628
257	65536	221741
2	524288	221760
256	262144	221835
512	262144	221846
256	524288	221967
2	65536	221968
512	524288	221978
514	524288	222015
514	65536	222193
258	262144	222831
513	262144	222832
258	524288	222963
513	524288	222964
1	262144	223119
257	262144	223147
1	524288	223251
257	524288	223279
257	65536	223487
2	262144	223539
514	262144	223603
2	524288	223671
514	524288	223735
257	262144	223853
257	1	224000
256	65536	224314
1	65536	224321
2	65536	224324
512	65536	224325
257	65536	224332
258	65536	224334
513	65536	224340
514	65536	224343
256	262144	226042
257	262144	226047
512	262144	226053
258	262144	226062
513	262144	226068
1	262144	226133
256	524288	226174
257	1	226184
512	524288	226185
258	524288	226194
513	524288	226200
1	257	226280
514	262144	226293
2	262144	226358
514	524288	226425
2	256	226505
514	65536	228670
257	262144	228681
257	524288	228805
514	524288	229372
257	65536	229402
1	262144	229755
257	262144	229768
1	524288	229879
257	1	229915
2	65536	229920
2	256	230568
1	65536	230596
1	262144	230962
1	257	231109
514	65536	232526
257	262144	232536
257	524288	232660
514	524288	233217
257	65536	233247
257	262144	233613
1	262144	233694
257	1	233760
1	524288	233818
2	65536	233973
2	256	234613
1	65536	234642
1	262144	235008
1	257	235155
514	65536	236371
257	262144	236381
257	524288	236505
514	524288	237022
257	65536	237051
257	262144	237417
257	1	237564
1	262144	237740
2	65536	237757
1	524288	237864
2	256	238440
1	65536	238469
1	262144	238835
1	257	238982
1	262144	241567
257	262144	241670
1	524288	241691
257	524288	241794
2	65536	241970
256	65536	242606
512	65536	242617
258	65536	242626
513	65536	242632
256	262144	242657
512	262144	242668
2	256	242674
258	262144	242677
513	262144	242683
1	65536	242702
256	524288	242789
512	524288	242800
258	524288	242809
513	524288	242815
514	65536	242859
514	262144	242910
514	524288	243042
1	262144	243068
1	257	243215
2	65536	243345
2	262144	243383
2	256	243520
256	65536	243712
1	65536	243719
512	65536	243722
257	65536	243728
2	65536	243728
258	65536	243732
513	65536	243740
514	65536	243740
1	262144	244088
256	262144	244100
512	262144	244110
2	262144	244131
1	257	244225
256	524288	244232
512	524288	244242
258	262144	244243
513	262144	244251
2	256	244268
258	524288	244375
513	524288	244383
2	262144	245410
2	256	245547
2	262144	245902
2	256	246039
2	262144	246394
1	262144	246514
2	256	246531
1	524288	246638
2	65536	246739
2	256	247430
1	65536	247459
1	262144	247825
1	257	247972
2	262144	249058
2	256	249195
2	262144	249550
257	262144	249609
2	256	249687
514	262144	249697
257	524288	249741
514	524288	249829
2	262144	250042
2	256	250179
2	262144	250534
1	262144	250557
2	256	250671
1	524288	250681
2	65536	250879
2	256	251597
1	65536	251625
1	262144	251991
1	257	252138
2	262144	253244
2	256	253381
2	262144	253736
2	256	253873
2	262144	254228
2	256	254365
2	262144	254720
1	262144	254723
1	524288	254847
2	256	254857
2	65536	255065
2	256	255788
1	65536	255818
1	262144	256184
1	257	256331
2	262144	257444
2	256	257581
2	262144	257936
2	256	258073
2	262144	258428
2	256	258565
1	262144	258916
2	262144	258920
1	524288	259040
2	256	259057
2	65536	259265
2	256	259967
1	65536	259995
1	262144	260361
1	257	260508
256	65536	260664
512	65536	260674
256	262144	260715
512	262144	260725
258	65536	260807
513	65536	260815
256	524288	260847
512	524288	260857
258	262144	260858
513	262144	260866
258	524288	260990
513	524288	260998
2	262144	261604
2	256	261741
2	262144	262096
2	256	262233
2	262144	262588
2	256	262725
2	262144	263080
1	262144	263093
1	524288	263217
2	256	263217
2	65536	263425
2	256	264156
1	65536	264185
1	262144	264551
1	257	264698
2	262144	265819
2	256	265956
257	65536	266173
257	262144	266224
514	65536	266261
2	262144	266311
514	262144	266312
257	524288	266356
514	524288	266444
2	256	266448
2	262144	266803
2	256	266940
1	262144	267283
2	262144	267295
1	524288	267407
2	256	267432
2	65536	267640
2	256	268344
1	65536	268372
1	262144	268738
1	257	268885
2	262144	269986
2	256	270123
2	262144	270478
2	256	270615
2	262144	270970
2	256	271107
2	262144	271462
1	262144	271506
2	256	271599
1	524288	271630
2	65536	271807
2	256	272498
1	65536	272526
1	262144	272892
1	257	273039
2	262144	274126
2	256	274263
2	262144	274618
2	256	274755
2	262144	275110
2	256	275247
2	262144	275602
1	262144	275660
2	256	275739
1	524288	275784
2	65536	275947
2	256	276665
1	65536	276693
1	262144	277059
1	257	277206
256	65536	277279
512	65536	277289
256	262144	277330
512	262144	277340
258	65536	277422
513	65536	277430
256	524288	277462
512	524288	277472
258	262144	277473
513	262144	277481
258	524288	277605
513	524288	277613
2	262144	278312
2	256	278449
2	262144	278804
2	256	278941
2	262144	279296
2	256	279433
2	262144	279788
1	262144	279827
2	256	279925
1	524288	279951
2	65536	280133
2	256	280856
1	65536	280885
1	262144	281251
1	257	281398
2	262144	282512
2	256	282649
257	65536	282788
257	262144	282839
514	65536	282876
514	262144	282927
257	524288	282971
2	262144	283004
514	524288	283059
2	256	283141
2	262144	283496
2	256	283633
2	262144	283988
1	262144	284019
2	256	284125
1	524288	284143
2	65536	284333
2	256	285035
1	65536	285063
1	262144	285429
1	257	285576
2	262144	286672
2	256	286809
2	262144	287164
2	256	287301
2	262144	287656
2	256	287793
2	262144	288148
1	262144	288197
2	256	288285
1	524288	288321
2	65536	288493
2	256	289224
1	65536	289254
1	262144	289620
1	257	289767
2	262144	290887
2	256	291024
2	262144	291379
2	256	291516
2	262144	291871
2	256	292008
2	262144	292363
1	262144	292388
2	256	292500
1	524288	292512
2	65536	292708
2	256	293412
1	65536	293440
1	262144	293806
256	65536	293894
512	65536	293904
256	262144	293945
1	257	293953
512	262144	293955
258	65536	294037
513	65536	294045
256	524288	294077
512	524288	294087
258	262144	294088
513	262144	294096
258	524288	294220
513	524288	294228
2	262144	295054
2	256	295191
2	262144	295546
2	256	295683
2	262144	296038
2	256	296175
2	262144	296530
1	262144	296574
2	256	296667
1	524288	296698
2	65536	296875
2	256	297566
1	65536	297594
1	262144	297960
1	257	298107
2	262144	299194
2	256	299331
257	65536	299403
257	262144	299454
514	65536	299491
514	262144	299542
257	524288	299586
514	524288	299674
2	262144	299686
2	256	299823
2	262144	300178
2	256	300315
2	262144	300670
1	262144	300728
2	256	300807
1	524288	300852
2	65536	301015
2	256	301733
1	65536	301761
1	262144	302127
1	257	302274
2	262144	303380
2	256	303517
2	262144	303872
2	256	304009
2	262144	304364
2	256	304501
2	262144	304856
1	262144	304895
2	256	304993
1	524288	305019
2	65536	305201
2	256	305924
1	65536	305953
1	262144	306319
1	257	306466
2	262144	307580
2	256	307717
2	262144	308072
2	256	308209
2	262144	308564
2	256	308701
2	262144	309056
1	262144	309087
2	256	309193
1	524288	309211
2	65536	309401
2	256	310103
1	65536	310131
1	262144	310497
256	65536	310509
512	65536	310519
256	262144	310560
512	262144	310570
1	257	310644
258	65536	310652
513	65536	310660
256	524288	310692
512	524288	310702
258	262144	310703
513	262144	310711
258	524288	310835
513	524288	310843
2	262144	311740
2	256	311877
2	262144	312232
2	256	312369
2	262144	312724
2	256	312861
2	262144	313216
1	262144	313265
2	256	313353
1	524288	313389
2	65536	313561
2	256	314292
1	65536	314322
1	262144	314688
1	257	314835
2	262144	315955
257	65536	316018
257	262144	316069
2	256	316092
514	65536	316106
514	262144	316157
257	524288	316201
514	524288	316289
2	262144	316447
2	256	316584
2	262144	316939
2	256	317076
2	262144	317431
1	262144	317456
2	256	317568
1	524288	317580
2	65536	317776
2	256	318480
1	65536	318508
1	262144	318874
1	257	319021
2	262144	320122
2	256	320259
2	262144	320614
2	256	320751
2	262144	321106
2	256	321243
2	262144	321598
1	262144	321642
2	256	321735
1	524288	321766
2	65536	321943
2	256	322634
1	65536	322662
1	262144	323028
1	257	323175
2	262144	324262
2	256	324399
2	262144	324754
2	256	324891
2	262144	325246
2	256	325383
2	262144	325738
1	262144	325796
2	256	325875
1	524288	325920
2	65536	326083
2	256	326801
1	65536	326829
256	65536	327124
512	65536	327134
256	262144	327175
512	262144	327185
1	262144	327195
258	65536	327267
513	65536	327275
256	524288	327307
512	524288	327317
258	262144	327318
513	262144	327326
1	257	327342
258	524288	327450
513	524288	327458
2	262144	328448
2	256	328585
2	262144	328940
2	256	329077
2	262144	329432
2	256	329569
2	262144	329924
1	262144	329963
2	256	330061
1	524288	330087
2	65536	330269
2	256	330992
1	65536	331021
1	262144	331387
1	257	331534
257	65536	332633
2	262144	332648
257	262144	332684
514	65536	332721
514	262144	332772
2	256	332785
257	524288	332816
514	524288	332904
2	262144	333140
2	256	333277
2	262144	333632
2	256	333769
2	262144	334124
1	262144	334155
2	256	334261
1	524288	334279
2	65536	334469
2	256	335171
1	65536	335199
1	262144	335565
1	257	335712
2	262144	336808
2	256	336945
2	262144	337300
2	256	337437
2	262144	337792
2	256	337929
2	262144	338284
1	262144	338333
2	256	338421
1	524288	338457
2	65536	338629
2	256	339360
1	65536	339390
1	262144	339756
1	257	339903
2	262144	341023
2	256	341160
2	262144	341515
2	256	341652
2	262144	342007
2	256	342144
2	262144	342499
1	262144	342524
2	256	342636
1	524288	342648
2	65536	342844
2	256	343548
1	65536	343576
256	65536	343739
512	65536	343749
256	262144	343790
512	262144	343800
258	65536	343882
513	65536	343890
256	524288	343922
512	524288	343932
258	262144	343933
513	262144	343941
1	262144	343942
258	524288	344065
513	524288	344073
1	257	344089
2	262144	345190
2	256	345327
2	262144	345682
2	256	345819
2	262144	346174
2	256	346311
2	262144	346666
1	262144	346710
2	256	346803
1	524288	346834
2	65536	347011
2	256	347702
1	65536	347730
1	262144	348096
1	257	348243
257	65536	349248
257	262144	349299
2	262144	349330
514	65536	349336
514	262144	349387
257	524288	349431
2	256	349467
514	524288	349519
2	262144	349822
2	256	349959
2	262144	350314
2	256	350451
2	262144	350806
1	262144	350864
2	256	350943
1	524288	350988
2	65536	351151
2	256	351869
1	65536	351897
1	262144	352263
1	257	352410
2	262144	353516
2	256	353653
2	262144	354008
2	256	354145
2	262144	354500
2	256	354637
2	262144	354992
1	262144	355031
2	256	355129
1	524288	355155
2	65536	355337
2	256	356060
1	65536	356089
1	262144	356455
1	257	356602
2	262144	357716
2	256	357853
2	262144	358208
2	256	358345
2	262144	358700
2	256	358837
2	262144	359192
1	262144	359223
2	256	359329
1	524288	359347
2	65536	359537
2	256	360239
1	65536	360267
256	65536	360354
512	65536	360364
256	262144	360405
512	262144	360415
258	65536	360497
513	65536	360505
256	524288	360537
512	524288	360547
258	262144	360548
513	262144	360556
1	262144	360633
258	524288	360680
513	524288	360688
1	257	360780
2	262144	361876
2	256	362013
2	262144	362368
2	256	362505
2	262144	362860
2	256	362997
2	262144	363352
1	262144	363401
2	256	363489
1	524288	363525
2	65536	363697
2	256	364428
1	65536	364458
1	262144	364824
1	257	364971
257	65536	365863
257	262144	365914
514	65536	365951
514	262144	366002
257	524288	366046
2	262144	366091
514	524288	366134
2	256	366228
2	262144	366583
2	256	366720
2	262144	367075
2	256	367212
2	262144	367567
1	262144	367592
2	256	367704
1	524288	367716
